Transaction ID,Date,Student Name,Department,Program Type,Region,Tuition,Discount,Quantity,Payment,Payment Method
TXN10326,02/17/24,Student_0220,Arts,Certificate, East, 2245.3322669375793 ,0,2,4490.66,Loan
TXN10686,10/30/22,Student_0641,Engineering,PhD,east,15576.42,1359.18,1,14217.25,Bank Transfer
TXN10526,2024/11/04,Student_0675, Education,Undergraduate,Central,8806.21,877.74,N/A,39642.33,BANK TRANSFER
TXN10244,"January 05, 2023",Student_0412,Arts,Diploma,Central,4535.22,1464.59,1,3070.63,Credit Card
TXN10433,25-08-2022,student_0090,Law,Certificate,South, 2105.255506654864 ,1211.42,2,1787.67,Loan
TXN10769,2022-03-06,Student_0744,Business,Graduate,East,9591.54,1029.54,2,17124.0,
TXN10225,03/08/23,Student_0718,Arts,Graduate,West,-13656.144376861466,0,2,27312,Credit Card
TXN10116,,Student_0701,Medicine,Undergraduate,North,11272.37,,3,31976.37,Scholarship
TXN10389,06/02/2022,Student_0202,Engineering,PhD,,32601.97,,6,195611.82,Credit Card
TXN10001,"June 28, 2022",  ,Engineering,Undergraduate,North,9673.95,0,6,58043.73,Credit Card
TXN10168,2022/07/21, Student_0234,Arts,Undergraduate,East,10356.47,0,4,41425.89,Scholarship
TXN10618,TBD,Student_0438,Medicine,Certificate,East,1234.53,1322.64,1,-88.11,Loan
TXN10081,11-04-2024,Student_0526,Arts,Certificate,South,2098.67,0,1,2098.67,Credit Card
TXN10105,30 Sep 2022,student_0357,Arts,Certificate,South,2982.14,,,8374.71,Loan
TXN10695,2023-02-24,Student_0652,Education,  -  ,,15700,0,3,47099.57,Loan
TXN10169,11/03/24,Student_0139,Education,Diploma,South,3182.6,0,1,3182.6,Credit Card
TXN10210,19 Nov 2024,Student_0288,Medicine,Certificate,North,516.49,1787.66,2,-2542.33,Scholarship
TXN10011,08/05/2024,Student_0078,Business,Undergraduate,North,4724.31,,4,18897.24,Bank Transfer
TXN10476,2022/06/08,Student_0710,Law,Graduate,West,10542.37,0,4, 42169.48368563738 ,Cash
TXN10082,"June 07, 2022",Student_0141,Engineering,Diploma,South,,0,3,12668.78,Cash
TXN10558,22-04-2022,Student_0498,Arts,PhD,East,28499.78,940.21,4,110238.27,Cash
TXN10479,04/20/2023,Student_0698,Arts,Undergraduate,Central,4451.01,0,6,26706.04,Bank Transfer
TXN10112,"February 17, 2024",Student_0252,Medicine,Diploma,East,4106.14,0,2,8212.29,Credit Card
TXN10411,09/19/24,STUDENT_0070,Arts,Undergraduate,West,4032.14,0,6,,Cash
TXN10354,09/22/2022,Student_0050,Arts,Undergraduate,North,11727.93,1381,3,31040.47,SCHOLARSHIP
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
